,Feature 1 Name,Feature 2 Name,Correlation Type,r-Value,p-Value,Adjusted p-Value
585,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.3490515446534381,0.058684552400114776,0.733935472901203
586,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.051413314686392965,0.7873026271234196,0.954620054737919
587,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.024977294999134078,0.8957647421113597,0.978285125563541
588,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.11310382128089283,0.5517856448114672,0.9109128779726916
589,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.14867051929327255,0.43299716095446716,0.9008379846616394
590,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.21762320926557047,0.24799473578647174,0.8818109920501437
591,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.13407878964054548,0.47995541380584306,0.9109128779726916
592,Microbiome_RELA_s__Roseburia_faecis,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,0.27843314576916706,0.13625505771234725,0.8014616401018414
593,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Age,MICROBIOME-CLINICAL,-0.2171634666945831,0.24901997452760782,0.8818109920501437
594,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Gender,MICROBIOME-CLINICAL,0.2224657005130078,0.23736542144929934,0.874616733087959
595,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Lesions Contoured,MICROBIOME-CLINICAL,-0.08781148156923634,0.6444976542684311,0.9282439255559629
596,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Race,MICROBIOME-CLINICAL,0.16209279120400452,0.3921228234473337,0.8980496376191399
597,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Performance Status (ECOG),MICROBIOME-CLINICAL,-0.40409332783407736,0.026781889047064886,0.5094787265232343
598,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Diagnosis,MICROBIOME-CLINICAL,0.15967643891148026,0.3993130258328878,0.8980496376191399
599,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.0613176446830713,0.7475414818314947,0.954620054737919
600,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Best Response RECISTv1,MICROBIOME-CLINICAL,0.052501627146845725,0.7829058608253576,0.954620054737919
601,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,-0.17282327707179618,0.3611014605098585,0.8980496376191399
602,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.152332709934941,0.4216201643750775,0.9008379846616394
603,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 1,MICROBIOME-IMAGE,-0.04782705714961175,0.8018357835580912,0.954620054737919
604,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 2,MICROBIOME-IMAGE,-0.025160205419937933,0.8950055852667727,0.978285125563541
605,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 3,MICROBIOME-IMAGE,-0.026520216523718363,0.8893638487922035,0.978285125563541
606,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 4,MICROBIOME-IMAGE,-0.1312410715148114,0.48938224310983525,0.9109128779726916
607,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 5,MICROBIOME-IMAGE,-0.051907090460953036,0.7853069772606129,0.954620054737919
608,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 6,MICROBIOME-IMAGE,-0.2262151802621447,0.22934737351553885,0.8580882799559815
609,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 7,MICROBIOME-IMAGE,-0.07321393108684641,0.7006179680866712,0.9490321910589873
610,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 8,MICROBIOME-IMAGE,0.41276336999736013,0.02339756132196574,0.48894170111250335
611,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 9,MICROBIOME-IMAGE,0.07774730143278119,0.6830064418689336,0.9393360097508524
612,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Component 10,MICROBIOME-IMAGE,-0.04125367014800634,0.8286398390073554,0.9552883548891256
613,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_sdi_r,MICROBIOME-MICROBIOME,0.17000138797255362,0.36911470692835924,0.8980496376191399
614,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,-0.20354832853247087,0.28065387791175056,0.8938566070476145
615,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.19492644165390857,0.3019627579079678,0.8980496376191399
616,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.23398568988965376,0.21331593752722572,0.8470506645498574
617,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,-0.1609346472806841,0.39555973643090314,0.8980496376191399
618,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.13713445296452662,0.46991025451857016,0.9108686924080341
619,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.00921334637232564,0.961461044605826,0.9911915103443381
620,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,-0.2858290003111868,0.1257264910000231,0.772384803644473
621,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.050390308643067774,0.7914414106707643,0.954620054737919
622,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.4092002760497366,0.02474326339900653,0.48894170111250335
623,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,-0.15485560158034845,0.4138799731762016,0.9008379846616394
624,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.38465721104459544,0.03582990563492411,0.6371491915079982
625,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.3011588468740336,0.10582999788063238,0.7527733762291937
626,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,-0.11696095492511688,0.5382120364243834,0.9109128779726916
627,Microbiome_RELA_s__Faecalibacterium_prausnitzii,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,0.2673611677321838,0.1531978337369352,0.8088843157511305
628,Microbiome_RELA_s__Flavonifractor_plautii,Age,MICROBIOME-CLINICAL,0.25527008787320976,0.17337398443471236,0.819486410026126
629,Microbiome_RELA_s__Flavonifractor_plautii,Gender,MICROBIOME-CLINICAL,-0.4993354062464902,0.0049663839684119145,0.2901787204400676
630,Microbiome_RELA_s__Flavonifractor_plautii,Lesions Contoured,MICROBIOME-CLINICAL,0.044893806581468264,0.8137712668213353,0.954620054737919
631,Microbiome_RELA_s__Flavonifractor_plautii,Race,MICROBIOME-CLINICAL,-0.11503602358712497,0.544966211377529,0.9109128779726916
632,Microbiome_RELA_s__Flavonifractor_plautii,Performance Status (ECOG),MICROBIOME-CLINICAL,0.2585537661894478,0.1677181921582688,0.819486410026126
633,Microbiome_RELA_s__Flavonifractor_plautii,Diagnosis,MICROBIOME-CLINICAL,-0.1711478501150715,0.36584660701517335,0.8980496376191399
634,Microbiome_RELA_s__Flavonifractor_plautii,Assigned Treatment Arm,MICROBIOME-CLINICAL,0.0066270439192119834,0.9722744944227735,0.9932344138814136
635,Microbiome_RELA_s__Flavonifractor_plautii,Best Response RECISTv1,MICROBIOME-CLINICAL,-0.08834349224643193,0.6424858143704754,0.9282439255559629
636,Microbiome_RELA_s__Flavonifractor_plautii,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.19651246772622555,0.2979685404332503,0.8980496376191399
637,Microbiome_RELA_s__Flavonifractor_plautii,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.2198082414518007,0.2431602524253845,0.8818109920501437
638,Microbiome_RELA_s__Flavonifractor_plautii,Component 1,MICROBIOME-IMAGE,0.2075259036357564,0.2711573315115014,0.8938566070476145
639,Microbiome_RELA_s__Flavonifractor_plautii,Component 2,MICROBIOME-IMAGE,0.07768229618296384,0.6832578555033706,0.9393360097508524
640,Microbiome_RELA_s__Flavonifractor_plautii,Component 3,MICROBIOME-IMAGE,0.06245925255056746,0.7429969138181873,0.954620054737919
641,Microbiome_RELA_s__Flavonifractor_plautii,Component 4,MICROBIOME-IMAGE,0.023058433737306268,0.9037341555369538,0.9796352088906035
642,Microbiome_RELA_s__Flavonifractor_plautii,Component 5,MICROBIOME-IMAGE,0.09603949585732416,0.6136657663564729,0.9214976962371024
643,Microbiome_RELA_s__Flavonifractor_plautii,Component 6,MICROBIOME-IMAGE,0.12738105627696375,0.5023547223827824,0.9109128779726916
644,Microbiome_RELA_s__Flavonifractor_plautii,Component 7,MICROBIOME-IMAGE,-0.1126057492219908,0.5535499191740246,0.9109128779726916
645,Microbiome_RELA_s__Flavonifractor_plautii,Component 8,MICROBIOME-IMAGE,-0.2930435899236301,0.11604541422886912,0.7598723344035173
646,Microbiome_RELA_s__Flavonifractor_plautii,Component 9,MICROBIOME-IMAGE,0.06156377939572062,0.7465609493137062,0.954620054737919
647,Microbiome_RELA_s__Flavonifractor_plautii,Component 10,MICROBIOME-IMAGE,-0.07051851094418908,0.7111625862867232,0.9490321910589873
648,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.14305183648678357,0.45077404355133677,0.9020207521965496
649,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.18872096738397265,0.31791241451630475,0.8980496376191399
650,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.03786029245539385,0.8425530699432486,0.9614071582781754
651,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,0.289415587464337,0.12084203911258795,0.7598723344035173
652,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.37229296412757595,0.04276751375252098,0.6996765249912433
653,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.15469298749979254,0.41437646016451546,0.9008379846616394
654,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.3187361775716053,0.08603239309633905,0.733935472901203
655,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.120217271038189,0.5268775333754652,0.9109128779726916
656,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,0.23232946323549347,0.21666700941538336,0.852084681258575
657,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.04933543590898853,0.79571494412609,0.954620054737919
658,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.24439037743513042,0.19307246295063596,0.8248565078412803
659,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,-0.17996840478269865,0.3412778510860275,0.8980496376191399
660,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,-0.16851541936028244,0.3733760404944805,0.8980496376191399
661,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,0.1914073868485132,0.3109447277807378,0.8980496376191399
662,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,-0.1744710431243872,0.3564704317474817,0.8980496376191399
663,Microbiome_RELA_s__Flavonifractor_plautii,Microbiome_RELA_s__Faecalibacterium_prausnitzii,MICROBIOME-MICROBIOME,-0.5590579022284863,0.001320649752297046,0.09820831794354397
664,Microbiome_RELA_s__Ruminococcus_bromii,Age,MICROBIOME-CLINICAL,0.12481358045637068,0.5110774770010375,0.9109128779726916
665,Microbiome_RELA_s__Ruminococcus_bromii,Gender,MICROBIOME-CLINICAL,0.10453371468959158,0.5825005644550522,0.912781926062092
666,Microbiome_RELA_s__Ruminococcus_bromii,Lesions Contoured,MICROBIOME-CLINICAL,-0.20621927527150222,0.2742536911219551,0.8938566070476145
667,Microbiome_RELA_s__Ruminococcus_bromii,Race,MICROBIOME-CLINICAL,0.1515775939651388,0.42395234883490224,0.9008379846616394
668,Microbiome_RELA_s__Ruminococcus_bromii,Performance Status (ECOG),MICROBIOME-CLINICAL,-0.25690175223269796,0.17054701147364776,0.819486410026126
669,Microbiome_RELA_s__Ruminococcus_bromii,Diagnosis,MICROBIOME-CLINICAL,-0.2852506191868535,0.1265275839710995,0.772384803644473
670,Microbiome_RELA_s__Ruminococcus_bromii,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.29083150296040255,0.11895290061984101,0.7598723344035173
671,Microbiome_RELA_s__Ruminococcus_bromii,Best Response RECISTv1,MICROBIOME-CLINICAL,0.018231876993886634,0.923818698010951,0.9796352088906035
672,Microbiome_RELA_s__Ruminococcus_bromii,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.10453371468959158,0.5825005644550522,0.912781926062092
673,Microbiome_RELA_s__Ruminococcus_bromii,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.14507732662439865,0.4443210469569186,0.9008379846616394
674,Microbiome_RELA_s__Ruminococcus_bromii,Component 1,MICROBIOME-IMAGE,0.10106762957108659,0.5951332227323989,0.9161982683200051
675,Microbiome_RELA_s__Ruminococcus_bromii,Component 2,MICROBIOME-IMAGE,-0.14729807813401669,0.4373036335517452,0.9008379846616394
676,Microbiome_RELA_s__Ruminococcus_bromii,Component 3,MICROBIOME-IMAGE,-0.2363162822817864,0.20866056352130158,0.8408095613814024
677,Microbiome_RELA_s__Ruminococcus_bromii,Component 4,MICROBIOME-IMAGE,0.19844665952279045,0.29314288283297807,0.8980496376191399
678,Microbiome_RELA_s__Ruminococcus_bromii,Component 5,MICROBIOME-IMAGE,-0.029754703596353956,0.8759679705470549,0.973974710449916
679,Microbiome_RELA_s__Ruminococcus_bromii,Component 6,MICROBIOME-IMAGE,0.17483962195874103,0.355439409344517,0.8980496376191399
680,Microbiome_RELA_s__Ruminococcus_bromii,Component 7,MICROBIOME-IMAGE,0.12664192026547344,0.5048582120648473,0.9109128779726916
681,Microbiome_RELA_s__Ruminococcus_bromii,Component 8,MICROBIOME-IMAGE,-0.1723805555458192,0.3623517751559081,0.8980496376191399
682,Microbiome_RELA_s__Ruminococcus_bromii,Component 9,MICROBIOME-IMAGE,-0.03762371611770376,0.8435248445944212,0.9614071582781754
683,Microbiome_RELA_s__Ruminococcus_bromii,Component 10,MICROBIOME-IMAGE,-0.004672226184551448,0.9804509773872647,0.9932344138814136
684,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_sdi_r,MICROBIOME-MICROBIOME,0.3563187232323709,0.053275311278787776,0.733935472901203
685,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,-0.32926899269023097,0.07560603019099979,0.733935472901203
686,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,-0.16770861647186738,0.3757017264556991,0.8980496376191399
687,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.021087006224369105,0.9119314385643982,0.9796352088906035
688,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,-0.23434902915144892,0.21258554268204333,0.8470506645498574
689,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.22844726976043658,0.22466170538615612,0.8580882799559815
690,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.1118919901019537,0.5560827458062685,0.9109128779726916
691,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,-0.31894091375595934,0.08581978541086822,0.733935472901203
692,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,0.21209785307173804,0.26050184688966077,0.8915920952123118
693,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,-0.07200879153280793,0.7053259321887657,0.9490321910589873
694,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.21311410382236545,0.2581710906546386,0.8915920952123118
695,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.16159091374525325,0.3936100898249403,0.8980496376191399
696,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.270453927697744,0.14832005200793041,0.8088843157511305
697,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,-0.2584478799980827,0.1678985005360304,0.819486410026126
698,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,0.1601564991853121,0.39787860226630645,0.8980496376191399
699,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Faecalibacterium_prausnitzii,MICROBIOME-MICROBIOME,0.08418417017443867,0.6582796588393716,0.9301466847718697
700,Microbiome_RELA_s__Ruminococcus_bromii,Microbiome_RELA_s__Flavonifractor_plautii,MICROBIOME-MICROBIOME,-0.019548778457360225,0.9183336592645666,0.9796352088906035
701,Microbiome_RELA_s__Dialister_invisus,Age,MICROBIOME-CLINICAL,0.47816078088808334,0.007526118875957767,0.311239093376242
702,Microbiome_RELA_s__Dialister_invisus,Gender,MICROBIOME-CLINICAL,-0.014994836783931195,0.9373153789811972,0.9796352088906035
703,Microbiome_RELA_s__Dialister_invisus,Lesions Contoured,MICROBIOME-CLINICAL,-0.09349319529740968,0.6231415953712902,0.9250995009323328
704,Microbiome_RELA_s__Dialister_invisus,Race,MICROBIOME-CLINICAL,0.20496130582823782,0.2772562263851209,0.8938566070476145
705,Microbiome_RELA_s__Dialister_invisus,Performance Status (ECOG),MICROBIOME-CLINICAL,0.06511280448408271,0.7324664120903345,0.9525556837677164
706,Microbiome_RELA_s__Dialister_invisus,Diagnosis,MICROBIOME-CLINICAL,-0.3742912815138041,0.04157879775162074,0.6972610936897687
707,Microbiome_RELA_s__Dialister_invisus,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.01461102265706564,0.9389168750247349,0.9796352088906035
708,Microbiome_RELA_s__Dialister_invisus,Best Response RECISTv1,MICROBIOME-CLINICAL,0.30650757545142016,0.09947561148266361,0.733935472901203
709,Microbiome_RELA_s__Dialister_invisus,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.11542698200010408,0.543591208458369,0.9109128779726916
710,Microbiome_RELA_s__Dialister_invisus,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.08640104431951583,0.649843226469116,0.9282439255559629
711,Microbiome_RELA_s__Dialister_invisus,Component 1,MICROBIOME-IMAGE,0.18286280500445384,0.3334388586935635,0.8980496376191399
712,Microbiome_RELA_s__Dialister_invisus,Component 2,MICROBIOME-IMAGE,0.07008066290692667,0.7128804731587933,0.9490321910589873
713,Microbiome_RELA_s__Dialister_invisus,Component 3,MICROBIOME-IMAGE,0.3300573156261708,0.07486676798877727,0.733935472901203
714,Microbiome_RELA_s__Dialister_invisus,Component 4,MICROBIOME-IMAGE,-0.08866836561342337,0.641258497367694,0.9282439255559629
715,Microbiome_RELA_s__Dialister_invisus,Component 5,MICROBIOME-IMAGE,-0.1082608090067577,0.5690503118382046,0.9109128779726916
716,Microbiome_RELA_s__Dialister_invisus,Component 6,MICROBIOME-IMAGE,0.3390999818077097,0.06678031161935385,0.733935472901203
717,Microbiome_RELA_s__Dialister_invisus,Component 7,MICROBIOME-IMAGE,-0.017582962019659025,0.926522775296701,0.9796352088906035
718,Microbiome_RELA_s__Dialister_invisus,Component 8,MICROBIOME-IMAGE,0.06128918189709717,0.7476548946316739,0.954620054737919
719,Microbiome_RELA_s__Dialister_invisus,Component 9,MICROBIOME-IMAGE,0.0040189627473506346,0.983183877785743,0.9932344138814136
720,Microbiome_RELA_s__Dialister_invisus,Component 10,MICROBIOME-IMAGE,0.09821340213838112,0.6056236868483462,0.9176194697882257
721,Microbiome_RELA_s__Dialister_invisus,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.05927970052342185,0.7556747953965524,0.954620054737919
722,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.11705229001658722,0.5378925506961464,0.9109128779726916
723,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.16908739943446602,0.3717323692939323,0.8980496376191399
724,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,0.25302273805648146,0.17732163150932065,0.819486410026126
725,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.1610096950657348,0.3953365044415481,0.8980496376191399
726,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,-0.19994339668069402,0.2894428690355017,0.8980496376191399
727,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.3659954622802042,0.04669216873168807,0.733935472901203
728,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,-0.052497700887267656,0.7829217111689295,0.954620054737919
729,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.04939742388150601,0.79546365495499,0.954620054737919
730,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.13371248051972973,0.4811669963504014,0.9109128779726916
731,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.3266603881043282,0.07809247812392262,0.733935472901203
732,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.16789563244469652,0.37516188380247184,0.8980496376191399
733,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,-0.1635344470720862,0.38786857387044615,0.8980496376191399
734,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,0.264749170981723,0.15740632444636782,0.8088843157511305
735,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,0.2930123117825117,0.11608615368668433,0.7598723344035173
736,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Faecalibacterium_prausnitzii,MICROBIOME-MICROBIOME,-0.015355577287209403,0.9358103779177898,0.9796352088906035
737,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Flavonifractor_plautii,MICROBIOME-MICROBIOME,0.3187361775716053,0.08603239309633905,0.733935472901203
738,Microbiome_RELA_s__Dialister_invisus,Microbiome_RELA_s__Ruminococcus_bromii,MICROBIOME-MICROBIOME,0.004442361889903869,0.9814125819239563,0.9932344138814136
739,Microbiome_RELA_s__Parasutterella_excrementihominis,Age,MICROBIOME-CLINICAL,0.18214080073437847,0.33538392311300647,0.8980496376191399
740,Microbiome_RELA_s__Parasutterella_excrementihominis,Gender,MICROBIOME-CLINICAL,0.18083463914797804,0.33892020092800046,0.8980496376191399
741,Microbiome_RELA_s__Parasutterella_excrementihominis,Lesions Contoured,MICROBIOME-CLINICAL,-0.24302824721658473,0.1956438099293015,0.8248565078412803
742,Microbiome_RELA_s__Parasutterella_excrementihominis,Race,MICROBIOME-CLINICAL,-0.3034570159131109,0.10306346882090807,0.7415048975868926
743,Microbiome_RELA_s__Parasutterella_excrementihominis,Performance Status (ECOG),MICROBIOME-CLINICAL,0.5158626635862588,0.003524361347747355,0.22176366018902588
744,Microbiome_RELA_s__Parasutterella_excrementihominis,Diagnosis,MICROBIOME-CLINICAL,-0.11128819532682482,0.5582295196028819,0.9109128779726916
745,Microbiome_RELA_s__Parasutterella_excrementihominis,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.23004889737231154,0.2213396395800056,0.8580882799559815
746,Microbiome_RELA_s__Parasutterella_excrementihominis,Best Response RECISTv1,MICROBIOME-CLINICAL,0.11277800061653764,0.5529394736910093,0.9109128779726916
747,Microbiome_RELA_s__Parasutterella_excrementihominis,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.18083463914797807,0.33892020092800046,0.8980496376191399
748,Microbiome_RELA_s__Parasutterella_excrementihominis,Gr3 Toxicities,MICROBIOME-CLINICAL,0.39792481210080366,0.029424877257751794,0.547035218110022
749,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 1,MICROBIOME-IMAGE,-0.15107358772605356,0.42551293793966805,0.9008379846616394
750,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 2,MICROBIOME-IMAGE,0.040147051730579524,0.8331717297587414,0.9558688288115714
751,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 3,MICROBIOME-IMAGE,0.34229422718268665,0.06409233343985296,0.733935472901203
752,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 4,MICROBIOME-IMAGE,-0.14457579900665343,0.4459142009946383,0.9008379846616394
